plant_id,bus_id,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,mu_Pmax,mu_Pmin,mu_Qmax,mu_Qmin,type,interconnect,GenFuelCost,GenIOB,GenIOC,GenIOD,distance,lat,lon,zip,state
269,301595,20.0,0.0,0.0,0.0,0.0,0.0,1,54.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,186.75081625971603,32.16,-110.9047,85714,AZ
279,120263,350.0,0.0,0.0,0.0,0.0,0.0,1,1471.8,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,coal,Eastern,0.0,0.0,0.0,0.0,120861.95445649663,29.73177554,-81.632332802,32708,FL
281,308123,73.0,0.0,0.0,0.0,0.0,0.0,1,390.4,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,1140.5034379441058,33.554512904,-112.215829032,85303,AZ
284,308123,73.0,0.0,0.0,0.0,0.0,0.0,1,222.9,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,1140.5034379441058,33.554512904,-112.215829032,85303,AZ
287,308123,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,solar,Western,0.0,0.0,0.0,0.0,1140.5034379441058,33.554512904,-112.215829032,85303,AZ
289,307582,80.0,0.0,0.0,0.0,0.0,0.0,1,160.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,21693.32058870824,33.5907,-111.344,85072,AZ
292,307582,80.0,0.0,0.0,0.0,0.0,0.0,1,160.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,21693.32058870824,33.5907,-111.344,85072,AZ
295,307208,90.0,0.0,0.0,0.0,0.0,0.0,1,180.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,757.4569817726195,33.3556,-111.9353,85283,AZ
298,307208,90.0,0.0,0.0,0.0,0.0,0.0,1,180.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,757.4569817726195,33.3556,-111.9353,85283,AZ
299,307208,90.0,0.0,0.0,0.0,0.0,0.0,1,180.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,757.4569817726195,33.3556,-111.9353,85283,AZ
300,307582,10.0,0.0,0.0,0.0,0.0,0.0,1,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,12776.25211420995,33.5536,-111.4431,85072,AZ
301,307582,10.0,0.0,0.0,0.0,0.0,0.0,1,54.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,12776.25211420995,33.5536,-111.4431,85072,AZ
302,307582,10.0,0.0,0.0,0.0,0.0,0.0,1,36.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,40363.79932960207,33.671104,-111.161786,85072,AZ
303,307582,0.1,0.0,0.0,0.0,0.0,0.0,1,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,12810.727361725072,33.5661,-111.536,85072,AZ
304,310173,20.0,0.0,0.0,0.0,0.0,0.0,1,71.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Western,0.0,0.0,0.0,0.0,21.93511538683516,37.62936,-120.93139,95354,CA
305,310173,20.0,0.0,0.0,0.0,0.0,0.0,1,71.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,21.93511538683516,37.62936,-120.93139,95354,CA
306,303462,0.0,0.0,0.0,0.0,0.0,0.0,1,254.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,502.8130697613153,35.197044,-114.570669,86430,AZ
319,303785,0.0,0.0,0.0,0.0,0.0,0.0,1,1039.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,551.8429441274423,36.01551,-114.738006,89006,NV
328,201561,0.2,0.0,0.0,0.0,0.0,0.0,1,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,551.8429441274423,40.502914643,-111.425785964,84032,UT
334,306616,50.0,0.0,0.0,0.0,0.0,0.0,1,204.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,65.5787568967117,32.0603,-109.8931,85606,AZ
335,306616,50.0,0.0,0.0,0.0,0.0,0.0,1,204.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,coal,Western,0.0,0.0,0.0,0.0,65.5787568967117,32.0603,-109.8931,85606,AZ
336,301499,0.3,0.0,0.0,0.0,0.0,0.0,1,3.3000000000000003,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,3878.5939272601854,37.611461,-120.594678,95323,CA
339,304723,0.1,0.0,0.0,0.0,0.0,0.0,1,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,3688.632623619754,37.621536,-120.746247,95323,CA
341,118391,100.0,0.0,0.0,0.0,0.0,0.0,1,540.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,305.72002710200314,36.190671316,-95.289007828,74337,OK
342,118391,150.0,0.0,0.0,0.0,0.0,0.0,1,594.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,coal,Eastern,0.0,0.0,0.0,0.0,305.72002710200314,36.190671316,-95.289007828,74337,OK
343,118391,100.0,0.0,0.0,0.0,0.0,0.0,1,369.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,305.72002710200314,36.190671316,-95.289007828,74337,OK
344,118391,100.0,0.0,0.0,0.0,0.0,0.0,1,231.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,305.72002710200314,36.190671316,-95.289007828,74337,OK
345,121623,15.0,0.0,0.0,0.0,0.0,0.0,1,56.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,199.82394627092168,34.443279273,-93.026033438,71901,AR
351,108051,1.0,0.0,0.0,0.0,0.0,0.0,1,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,214.51262875320424,34.4272,-92.8941,72104,AR
354,308474,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,34483.81764795778,40.45193,-121.86215,96059,CA
357,121462,15.0,0.0,0.0,0.0,0.0,0.0,1,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,94.13074247640336,34.21191,-93.11096,71923,AR
358,121462,15.0,0.0,0.0,0.0,0.0,0.0,1,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,94.13074247640336,34.21191,-93.11096,71923,AR
359,121236,15.0,0.0,0.0,0.0,0.0,0.0,1,96.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,77.67501773228724,35.520907013,-91.994586162,72543,AR
361,121105,0.6,0.0,0.0,0.0,0.0,0.0,1,7.200000000000001,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,dfo,Eastern,0.0,0.0,0.0,0.0,198.52790364449976,36.385747652,-90.186595304,72454,AR
366,121615,5.0,0.0,0.0,0.0,0.0,0.0,1,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,41.78275709867255,34.148495435,-93.715110513,71958,AR
369,117298,10.0,0.0,0.0,0.0,0.0,0.0,1,80.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,128.27917120094966,36.249070257,-92.238630683,72653,AR
371,121642,20.0,0.0,0.0,0.0,0.0,0.0,1,75.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,79.61737424779105,34.57098,-93.19442,71968,AR
373,161407,10.0,0.0,0.0,0.0,0.0,0.0,1,340.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,15369.410622829357,36.364808704,-92.575276832,72653,AR
381,117283,10.0,0.0,0.0,0.0,0.0,0.0,1,160.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Eastern,0.0,0.0,0.0,0.0,114.3610768964318,35.247537446,-93.172490419,72801,AR
385,121863,65.0,0.0,0.0,0.0,0.0,0.0,1,130.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,85.70936681819983,35.46238,-93.80493,72949,AR
386,121863,65.0,0.0,0.0,0.0,0.0,0.0,1,130.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,85.70936681819983,35.46238,-93.80493,72949,AR
387,107875,25.0,0.0,0.0,0.0,0.0,0.0,1,120.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,79.63181541586289,35.259864433,-91.363579906,72006,AR
388,107722,35.0,0.0,0.0,0.0,0.0,0.0,1,136.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Eastern,0.0,0.0,0.0,0.0,108.80760191366286,33.5648,-92.7917,71701,AR
389,153355,298.9,0.0,0.0,0.0,0.0,0.0,1,1138.3,298.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.9,0.0,0.0,0.0,0.0,0.0,0.0,nuclear,Eastern,0.0,0.0,0.0,0.0,271.8666890292518,40.172982655,-88.834369944,61727,IL
390,119993,50.0,0.0,0.0,0.0,0.0,0.0,1,1267.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,nuclear,Eastern,0.0,0.0,0.0,0.0,3906.196471940262,38.239616919,-95.689266036,66839,KS
391,309057,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,516.2983990512693,39.215979,-120.80355,95701,CA
392,304398,0.3,0.0,0.0,0.0,0.0,0.0,1,1.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,14147.892473367836,38.071944,-120.539444,95222,CA
393,300954,0.0,0.0,0.0,0.0,0.0,0.0,1,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,60.68009751016329,36.909137,-119.087712,93649,CA
394,300954,0.0,0.0,0.0,0.0,0.0,0.0,1,97.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,61.26959186317767,36.908907,-119.087556,93649,CA
396,303336,0.0,0.0,0.0,0.0,0.0,0.0,1,117.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,109.9540997575437,40.007445,-121.249438,95915,CA
397,306589,0.0,0.0,0.0,0.0,0.0,0.0,1,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,1638.8701792874149,39.91062,-121.327692,95980,CA
399,307174,0.0,0.0,0.0,0.0,0.0,0.0,1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,34.26594807756114,40.175656,-121.190663,95956,CA
400,309781,0.0,0.0,0.0,0.0,0.0,0.0,1,73.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,64.10564682870351,40.085476,-121.148241,95956,CA
403,309781,0.0,0.0,0.0,0.0,0.0,0.0,1,117.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,84.78792599474215,40.085997,-121.149373,95956,CA
407,309850,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,2401.666705473985,38.771764,-120.813239,95667,CA
408,304370,0.0,0.0,0.0,0.0,0.0,0.0,1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,12161.931601920434,40.404645,-122.121904,96022,CA
409,304518,0.0,0.0,0.0,0.0,0.0,0.0,1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,24834.274274871703,40.570817,-122.02093,96062,CA
411,301366,0.0,0.0,0.0,0.0,0.0,0.0,1,73.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,62.108863384293166,39.825907,-121.409687,95980,CA
413,307764,0.0,0.0,0.0,0.0,0.0,0.0,1,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,166.8071966406423,39.869265,-121.631819,95954,CA
414,303556,0.0,0.0,0.0,0.0,0.0,0.0,1,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,25.15754954234895,39.29807,-120.8443,95959,CA
415,306006,0.0,0.0,0.0,0.0,0.0,0.0,1,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,57.817725740657714,39.256873,-120.767437,95701,CA
419,306006,0.0,0.0,0.0,0.0,0.0,0.0,1,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,73.55504332222597,39.257388,-120.767046,95701,CA
420,309057,0.0,0.0,0.0,0.0,0.0,0.0,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,2286.6213997634977,39.216985,-120.835587,95701,CA
421,309850,2.5,0.0,0.0,0.0,0.0,0.0,1,20.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,14917.331503098416,38.793574,-120.619152,95667,CA
423,308321,0.0,0.0,0.0,0.0,0.0,0.0,1,102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,64.47062772515568,38.330985,-120.669901,95642,CA
426,307319,0.0,0.0,0.0,0.0,0.0,0.0,1,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,54.80786633363323,36.927424,-119.02025,93649,CA
428,308556,0.0,0.0,0.0,0.0,0.0,0.0,1,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,7346.25593251356,38.956985,-121.041932,95603,CA
431,300064,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,19210.764488165816,40.929297,-121.544462,96013,CA
432,300064,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,20567.605852446453,40.960675,-121.548657,96013,CA
433,310336,14.5,0.0,0.0,0.0,0.0,0.0,1,166.99999999999997,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,129.94676409532252,40.7415,-124.2103,95503,CA
444,303958,0.0,0.0,0.0,0.0,0.0,0.0,1,168.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,49.29933527513407,40.992295,-121.975182,96065,CA
448,303913,0.0,0.0,0.0,0.0,0.0,0.0,1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,15385.605368090628,40.677827,-121.873253,96096,CA
449,304409,0.0,0.0,0.0,0.0,0.0,0.0,1,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,68.27663855304198,36.888166,-119.158777,93649,CA
452,300617,0.0,0.0,0.0,0.0,0.0,0.0,1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,46.72146516052832,37.52301,-120.329905,95369,CA
453,301760,0.0,0.0,0.0,0.0,0.0,0.0,1,932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,361.5423762480765,36.804837,-121.782241,95039,CA
457,301760,0.0,0.0,0.0,0.0,0.0,0.0,1,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ng,Western,0.0,0.0,0.0,0.0,361.5423762480765,36.804837,-121.782241,95039,CA
459,300469,0.5,0.0,0.0,0.0,0.0,0.0,1,3.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,5703.968418661471,38.147093,-120.446396,95247,CA
460,308364,0.0,0.0,0.0,0.0,0.0,0.0,1,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,18421.80815551604,39.2364,-121.271741,95945,CA
461,308730,0.0,0.0,0.0,0.0,0.0,0.0,1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,6423.76179439302,38.032103,-120.326537,95370,CA
462,300064,0.0,0.0,0.0,0.0,0.0,0.0,1,69.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,25956.480928681845,40.99084,-121.498243,96013,CA
464,300064,0.0,0.0,0.0,0.0,0.0,0.0,1,80.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,15359.535461025394,40.997448,-121.748139,96013,CA
467,304331,0.0,0.0,0.0,0.0,0.0,0.0,1,103.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,82.41158551999627,40.986361,-121.84944,96011,CA
469,307776,0.0,0.0,0.0,0.0,0.0,0.0,1,141.60000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,99.09651497690876,40.986197,-121.977594,96011,CA
473,308747,0.0,0.0,0.0,0.0,0.0,0.0,1,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,53.23296820902072,40.922568,-121.992906,96065,CA
475,300142,0.0,0.0,0.0,0.0,0.0,0.0,1,109.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,90.3659006180055,40.847462,-121.990798,96065,CA
477,304253,0.0,0.0,0.0,0.0,0.0,0.0,1,142.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,87.90098090144204,39.722892,-121.469814,95980,CA
479,309613,0.0,0.0,0.0,0.0,0.0,0.0,1,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,33.32128947962924,39.361786,-123.127934,95469,CA
482,306589,0.0,0.0,0.0,0.0,0.0,0.0,1,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,37.774286396702415,39.90521,-121.345226,95980,CA
484,300964,0.0,0.0,0.0,0.0,0.0,0.0,1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,70.41772944972696,37.203233,-119.497508,93643,CA
486,306859,0.0,0.0,0.0,0.0,0.0,0.0,1,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,60.93881883555995,38.497914,-120.21811,95666,CA
488,304370,0.0,0.0,0.0,0.0,0.0,0.0,1,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,32745.581871946528,40.395396,-121.879186,96059,CA
489,307047,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,8479.686675949353,39.324613,-120.644807,95715,CA
490,307047,0.0,0.0,0.0,0.0,0.0,0.0,1,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hydro,Western,0.0,0.0,0.0,0.0,8527.27057935217,39.324592,-120.645375,95715,CA
