puma,state,pop_2010,h_units_2010,res_area_gbs_m2,com_area_gbs_m2,ind_area_gbs_m2,hdd65_normals_2010,cdd65_normals_2010,acpen_res_2010,res_area_2010_m2,com_area_2010_m2,frac_hh_natgas,frac_hh_fok,frac_hh_othergas,frac_hh_coal,frac_hh_wood,frac_hh_solar,frac_hh_elec,frac_hh_other,frac_hh_none,frac_ff_sh_res_2010_fitting,frac_ff_dhw_res_2010_fitting,frac_ff_other_res_2010_fitting,frac_ff_sh_com_2010_fitting,frac_ff_dhw_com_2010_fitting,frac_ff_other_com_2010_fitting,frac_ff_sh_res_2010,frac_ff_dhw_res_2010,frac_ff_other_res_2010,frac_ff_sh_com_2010,frac_ff_dhw_com_2010,frac_ff_other_com_2010,frac_elec_sh_res_2010,frac_elec_dhw_res_2010,frac_elec_other_res_2010,frac_elec_sh_com_2010,frac_elec_dhw_com_2010,frac_elec_other_com_2010
puma_4804620,TX,101918,40263,5732632.1,1046105.68,108735.116,1314.737073,2884.55734,0.999880451,6069054.172,2379718.273,0.433462568,0.001283241,0.004723421,0,0.00027303,0,0.559056408,0,0.001201332,0.43946923,0.43946923,0.43946923,0.43974226,0.43974226,0.43974226,0.43946923,0.43946923,0.43946923,0.43974226,0.43974226,0.43974226,0.559056408,0.559056408,0.559056408,0.559056408,0.559056408,0.559056408
puma_4804621,TX,102997,44033,7204395.2,1365051.6,241667.832,1347.89291,2817.634174,0.999836822,7627188.346,3105267.755,0.587440562,0.000150955,0.005887237,0,0,0,0.402520945,0.001232797,0.002767504,0.593478753,0.593478753,0.593478753,0.594711551,0.594711551,0.594711551,0.593478753,0.593478753,0.593478753,0.594711551,0.594711551,0.594711551,0.402520945,0.402520945,0.402520945,0.402520945,0.402520945,0.402520945
puma_4804622,TX,104358,35999,5822381.7,1148462.69,474291.447,1411.734903,2923.021024,0.999874893,6164070.767,2612563.627,0.543108874,0.000629327,0.008630765,0,0.001408493,0,0.442416614,0.000929006,0.002876922,0.552368965,0.552368965,0.552368965,0.554706464,0.554706464,0.554706464,0.552368965,0.552368965,0.552368965,0.554706464,0.554706464,0.554706464,0.442416614,0.442416614,0.442416614,0.442416614,0.442416614,0.442416614
puma_4804623,TX,102874,40548,5654204.02,1029118.48,108916.9278,1399,2970,0.9999218,5986023.505,2341075.189,0.478631982,0.001335501,0.021745442,0,0.000377424,0,0.491551504,0.002496806,0.00386134,0.501712925,0.501712925,0.501712925,0.504587156,0.504587156,0.504587156,0.501712925,0.501712925,0.501712925,0.504587156,0.504587156,0.504587156,0.491551504,0.491551504,0.491551504,0.491551504,0.491551504,0.491551504
puma_4804624,TX,107288,40792,7540141.79,730299.565,113794.7075,1526.977341,2812.52195,0.999851794,7982638.374,1661311.331,0.601220805,0,0.049452965,0,0.001189768,0,0.34280837,0.003284794,0.002043297,0.650673771,0.650673771,0.650673771,0.655148333,0.655148333,0.655148333,0.650673771,0.650673771,0.650673771,0.655148333,0.655148333,0.655148333,0.34280837,0.34280837,0.34280837,0.34280837,0.34280837,0.34280837
puma_4804625,TX,111669,38141,6000222.36,1558437.3,224870.9755,1466.187196,2944.685786,0.999893089,6352348.085,3545188.398,0.551578826,0,0.00317497,0,0.001789528,0,0.442388732,0,0.001067944,0.554753796,0.554753796,0.554753796,0.556543324,0.556543324,0.556543324,0.554753796,0.554753796,0.554753796,0.556543324,0.556543324,0.556543324,0.442388732,0.442388732,0.442388732,0.442388732,0.442388732,0.442388732
puma_4804626,TX,115461,45531,5362866,1187722.375,325201.4492,1384.519864,3123.111813,0.999948945,5677588.183,2701872.95,0.318070276,0,0.00501227,0,0.002088446,0,0.672897196,7.83E-05,0.001853496,0.323082546,0.323082546,0.323082546,0.325249308,0.325249308,0.325249308,0.323082546,0.323082546,0.323082546,0.325249308,0.325249308,0.325249308,0.672897196,0.672897196,0.672897196,0.672897196,0.672897196,0.672897196
puma_4804627,TX,111259,40158,6553439.8,767658.49,88586.667,1434.187688,3027.040716,0.999917606,6938031.338,1746296.738,0.521530072,0.000268622,0.010207645,0,0.003089156,0,0.462513767,0.001531147,0.000859591,0.532006339,0.532006339,0.532006339,0.536626642,0.536626642,0.536626642,0.532006339,0.532006339,0.532006339,0.536626642,0.536626642,0.536626642,0.462513767,0.462513767,0.462513767,0.462513767,0.462513767,0.462513767
puma_4804628,TX,107567,40895,6125550.67,1177686.97,259457.0271,1573.132801,2758.283033,0.999829933,6485031.343,2679044.055,0.419683889,0,0.006614424,0,0.000557843,0.001115686,0.570274937,0.000345331,0.001407889,0.426298313,0.426298313,0.426298313,0.428317174,0.428317174,0.428317174,0.426298313,0.426298313,0.426298313,0.428317174,0.428317174,0.428317174,0.570274937,0.570274937,0.570274937,0.570274937,0.570274937,0.570274937
puma_4804629,TX,109964,47708,7444854.24,1388757.03,119392.21,1558.028637,2787.4986,0.999839464,7881758.832,3159193.707,0.547483358,0,0.005172166,0,0.002346631,0.000359178,0.442651214,0.000263397,0.001724055,0.552655524,0.552655524,0.552655524,0.555624731,0.555624731,0.555624731,0.552655524,0.552655524,0.552655524,0.555624731,0.555624731,0.555624731,0.442651214,0.442651214,0.442651214,0.442651214,0.442651214,0.442651214
puma_4804630,TX,100782,35656,6570647.4,768905.615,178217.6682,1580,2745,0.9998256,6956248.773,1749133.742,0.640043697,0,0.030284639,0,0.001031741,0,0.327911634,0,0.000728288,0.670328336,0.670328336,0.670328336,0.671360078,0.671360078,0.671360078,0.670328336,0.670328336,0.670328336,0.671360078,0.671360078,0.671360078,0.327911634,0.327911634,0.327911634,0.327911634,0.327911634,0.327911634
puma_4804631,TX,117605,43941,7848511.3,835993.863,113858.3506,1580,2745,0.9998256,8309104.686,1901748.466,0.560008973,0,0.010643336,0,0.000772701,0,0.427528104,0.000274184,0.000772701,0.570652309,0.570652309,0.570652309,0.571699195,0.571699195,0.571699195,0.570652309,0.570652309,0.570652309,0.571699195,0.571699195,0.571699195,0.427528104,0.427528104,0.427528104,0.427528104,0.427528104,0.427528104
puma_4804632,TX,101704,33675,5988928.47,462303.55,84419.6043,1506.917594,2833.71009,0.999865451,6340391.408,1051664.499,0.583581029,0.000452313,0.027300336,0,0.001744637,0,0.384853967,0.000646162,0.001421556,0.611333678,0.611333678,0.611333678,0.613724477,0.613724477,0.613724477,0.611333678,0.611333678,0.611333678,0.613724477,0.613724477,0.613724477,0.384853967,0.384853967,0.384853967,0.384853967,0.384853967,0.384853967
puma_4804633,TX,100564,32848,6045555,389628.936,184568.408,1580,2745,0.9998256,6400341.092,886341.7114,0.644052377,0,0.005816031,0,0,0,0.349221821,0,0.00090977,0.649868408,0.649868408,0.649868408,0.649868408,0.649868408,0.649868408,0.649868408,0.649868408,0.649868408,0.649868408,0.649868408,0.649868408,0.349221821,0.349221821,0.349221821,0.349221821,0.349221821,0.349221821
puma_4804634,TX,101713,33217,5304896.5,569324.47,117116.918,1443.727685,2910.412307,0.999899907,5616216.717,1295119.48,0.571895848,0,0.007837295,0,0.000971566,0,0.418615195,0,0.000680096,0.579733143,0.579733143,0.579733143,0.580704709,0.580704709,0.580704709,0.579733143,0.579733143,0.579733143,0.580704709,0.580704709,0.580704709,0.418615195,0.418615195,0.418615195,0.418615195,0.418615195,0.418615195
puma_4804635,TX,105588,38762,6278655.03,994551.954,93052.0632,1421,2938,0.9999123,6647120.701,2262442.03,0.523794561,0.000685558,0.005884369,0,0.000314214,0,0.467064671,0,0.002256627,0.530364488,0.530364488,0.530364488,0.530678702,0.530678702,0.530678702,0.530364488,0.530364488,0.530364488,0.530678702,0.530678702,0.530678702,0.467064671,0.467064671,0.467064671,0.467064671,0.467064671,0.467064671
puma_4804636,TX,106977,45585,6991917,2132449.034,809843.178,1339.209456,3187.532021,0.999929369,7402240.768,4850970.633,0.444507726,0.000346672,0.004680071,0,0,0.00032191,0.54806359,0.001485737,0.000594295,0.449534469,0.449534469,0.449534469,0.451342116,0.451342116,0.451342116,0.449534469,0.449534469,0.449534469,0.451342116,0.451342116,0.451342116,0.54806359,0.54806359,0.54806359,0.54806359,0.54806359,0.54806359
puma_4804637,TX,113740,52492,6289555.3,1246405.021,420206.0323,1218.830913,3425.279339,0.999978221,6658660.658,2835366.312,0.253071417,0,0.003054695,0,0.001449308,0,0.738455707,0.000289862,0.003679012,0.256126112,0.256126112,0.256126112,0.257865281,0.257865281,0.257865281,0.256126112,0.256126112,0.256126112,0.257865281,0.257865281,0.257865281,0.738455707,0.738455707,0.738455707,0.738455707,0.738455707,0.738455707
puma_4804638,TX,102021,35581,4477448.2,779096.93,80564.9604,1187,3502,0.9999886,4740209.245,1772317.306,0.253662945,0,0.004356806,0,0.000580908,0,0.735235268,0.001323178,0.004840896,0.258019751,0.258019751,0.258019751,0.259923837,0.259923837,0.259923837,0.258019751,0.258019751,0.258019751,0.259923837,0.259923837,0.259923837,0.735235268,0.735235268,0.735235268,0.735235268,0.735235268,0.735235268
puma_4804701,TX,154527,80574,11425963.35,2375687.14,205630.2785,1204.504371,3004.043973,0.999887054,12096501.11,5404297.296,0.435782092,0.001008831,0.028478815,0,0.001108061,0,0.528776502,0.000909602,0.003936096,0.465269738,0.465269738,0.465269738,0.467287401,0.467287401,0.467287401,0.465269738,0.465269738,0.465269738,0.467287401,0.467287401,0.467287401,0.528776502,0.528776502,0.528776502,0.528776502,0.528776502,0.528776502
puma_4804702,TX,136782,51918,9037391,1087727.72,106283.581,1379.278896,2734.042506,0.999809471,9567754.322,2474401.565,0.571616402,0.000184896,0.00897773,0,0.001499712,0,0.413550826,0.00020544,0.003964993,0.580779029,0.580779029,0.580779029,0.582484181,0.582484181,0.582484181,0.580779029,0.580779029,0.580779029,0.582484181,0.582484181,0.582484181,0.413550826,0.413550826,0.413550826,0.413550826,0.413550826,0.413550826
puma_4804801,TX,102261,36870,6722538.033,626061.6973,133757.2431,1240.220055,3083.925925,0.999944773,7117053.176,1424187.336,0.635755822,0,0.011545917,0,0,0,0.35106891,0.00025283,0.00137652,0.647301739,0.647301739,0.647301739,0.647554569,0.647554569,0.647554569,0.647301739,0.647301739,0.647301739,0.647554569,0.647554569,0.647554569,0.35106891,0.35106891,0.35106891,0.35106891,0.35106891,0.35106891
puma_4804802,TX,108513,38717,5738195.911,973351.93,186363.3123,1354.931262,2814.693327,0.999829079,6074944.497,2214215.464,0.35279617,0.001175223,0.090721472,0,0.002293118,0.000343968,0.549918308,0.00194915,0.000802591,0.444692866,0.444692866,0.444692866,0.449279101,0.449279101,0.449279101,0.444692866,0.444692866,0.444692866,0.449279101,0.449279101,0.449279101,0.549918308,0.549918308,0.549918308,0.549918308,0.549918308,0.549918308
puma_4804803,TX,102392,42749,6494052.017,1355542.494,156549.6115,1261.266759,3000.514894,0.999920247,6875158.357,3083636.104,0.365757986,0.00253979,0.067755954,0,0.004684502,0,0.55356135,0.001128796,0.004571622,0.436053731,0.436053731,0.436053731,0.441867028,0.441867028,0.441867028,0.436053731,0.436053731,0.436053731,0.441867028,0.441867028,0.441867028,0.55356135,0.55356135,0.55356135,0.55356135,0.55356135,0.55356135
puma_4804901,TX,103625,34938,6395514.13,652821.49,58480.7911,1222.434673,3382.917047,0.999972885,6770837.729,1485061.46,0.578641957,0.00024305,0.010754975,0,0.000789913,0,0.404830624,0,0.00473948,0.589639982,0.589639982,0.589639982,0.590429895,0.590429895,0.590429895,0.589639982,0.589639982,0.589639982,0.590429895,0.590429895,0.590429895,0.404830624,0.404830624,0.404830624,0.404830624,0.404830624,0.404830624
puma_4804902,TX,118757,42933,7435037.8,1932110.48,472265.0427,1220.28912,3413.714661,0.999976248,7871366.309,4395233.391,0.623343189,0,0.007264478,0,0,0,0.368627651,0,0.000764682,0.630607667,0.630607667,0.630607667,0.630607667,0.630607667,0.630607667,0.630607667,0.630607667,0.630607667,0.630607667,0.630607667,0.630607667,0.368627651,0.368627651,0.368627651,0.368627651,0.368627651,0.368627651
puma_4804903,TX,104808,35101,6128137.267,860452.77,73419.883,1418.885763,2936.177381,0.999911702,6487769.736,1957388.454,0.593570189,0,0.006789052,0,0,0,0.396961671,0,0.002679088,0.600359241,0.600359241,0.600359241,0.600359241,0.600359241,0.600359241,0.600359241,0.600359241,0.600359241,0.600359241,0.600359241,0.600359241,0.396961671,0.396961671,0.396961671,0.396961671,0.396961671,0.396961671
puma_4804904,TX,126696,39689,7440294.9,357136.181,38438.3575,1404.837422,2976.955958,0.99991757,7876931.925,812426.0408,0.70843666,0.000568299,0.012011779,0,0,0,0.278182476,0.000490804,0.000309981,0.721016739,0.721016739,0.721016739,0.721507543,0.721507543,0.721507543,0.721016739,0.721016739,0.721016739,0.721507543,0.721507543,0.721507543,0.278182476,0.278182476,0.278182476,0.278182476,0.278182476,0.278182476
puma_4804905,TX,131489,44369,8629802.4,619533.043,193638.628,1404.275856,2938.342363,0.999911181,9136246.203,1409335.721,0.543186086,0.002198834,0.087212175,0,0.002001186,0,0.361720526,0.001408242,0.002272952,0.632597095,0.632597095,0.632597095,0.636006522,0.636006522,0.636006522,0.632597095,0.632597095,0.632597095,0.636006522,0.636006522,0.636006522,0.361720526,0.361720526,0.361720526,0.361720526,0.361720526,0.361720526
puma_4805000,TX,170478,75220,10926630.81,2155611.777,629118.2708,1468.284952,2942.864851,0.999898682,11567865.02,4903662.062,0.230188303,0.003276998,0.115426841,0,0.008999268,0,0.613763391,0.024386187,0.003959013,0.348892142,0.348892142,0.348892142,0.382277597,0.382277597,0.382277597,0.348892142,0.348892142,0.348892142,0.382277597,0.382277597,0.382277597,0.613763391,0.613763391,0.613763391,0.613763391,0.613763391,0.613763391
puma_4805100,TX,153403,64442,9301069.53,1722498.917,275567.22,1788.991845,2839.792612,0.999866729,9846906.943,3918401.578,0.16173261,0.001753502,0.160594698,0.000167889,0.014363796,0.000186543,0.654168299,0.002872759,0.004159904,0.32408081,0.32408081,0.32408081,0.341503908,0.341503908,0.341503908,0.324248699,0.324248699,0.324248699,0.341671797,0.341671797,0.341671797,0.654168299,0.654168299,0.654168299,0.654168299,0.654168299,0.654168299
puma_4805201,TX,113009,44061,7117594.83,1159801.086,163123.0574,1991.772266,2650.20363,0.999752712,7535294.057,2638356.613,0.385551105,0.001780151,0.086930722,0,0.007639816,0,0.515378529,0.001285665,0.001434011,0.474261979,0.474261979,0.474261979,0.48318746,0.48318746,0.48318746,0.474261979,0.474261979,0.474261979,0.48318746,0.48318746,0.48318746,0.515378529,0.515378529,0.515378529,0.515378529,0.515378529,0.515378529
puma_4805202,TX,102265,36928,6215631.3,1800395.005,125508.3066,1945.042947,2637.051631,0.999744531,6580398.395,4095602.36,0.566881406,0.000351391,0.006178624,0,0.000263543,0.000234261,0.424070278,0.000351391,0.001669107,0.57341142,0.57341142,0.57341142,0.574260615,0.574260615,0.574260615,0.57341142,0.57341142,0.57341142,0.574260615,0.574260615,0.574260615,0.424070278,0.424070278,0.424070278,0.424070278,0.424070278,0.424070278
puma_4805203,TX,100112,42851,6465372.5,881484.074,109061.2948,1894,2637,0.9997445,6844795.769,2005231.21,0.491316499,0.000324384,0.009881226,0,0.000399241,0,0.496831021,0,0.00124763,0.501522108,0.501522108,0.501522108,0.501921349,0.501921349,0.501921349,0.501522108,0.501522108,0.501522108,0.501921349,0.501921349,0.501921349,0.496831021,0.496831021,0.496831021,0.496831021,0.496831021,0.496831021
puma_4805204,TX,107293,38933,6652546.1,643757.313,131232.9732,1929.837128,2629.684593,0.999736382,7042953.735,1464441.949,0.498964013,0.000790622,0.053925845,0,0.001363141,0.00019084,0.444029444,0.000136314,0.000599782,0.55368048,0.55368048,0.55368048,0.555370774,0.555370774,0.555370774,0.55368048,0.55368048,0.55368048,0.555370774,0.555370774,0.555370774,0.444029444,0.444029444,0.444029444,0.444029444,0.444029444,0.444029444
puma_4805301,TX,107720,39418,6250322.33,776057.892,217669.5803,1856.36917,2699.891626,0.999776332,6617125.284,1765403.995,0.530923934,0.000892037,0.018867925,0,0.000324377,0.000297346,0.446504839,0.001162351,0.001027194,0.550683895,0.550683895,0.550683895,0.552467968,0.552467968,0.552467968,0.550683895,0.550683895,0.550683895,0.552467968,0.552467968,0.552467968,0.446504839,0.446504839,0.446504839,0.446504839,0.446504839,0.446504839
puma_4805302,TX,102799,47903,5667489.83,1533003.15,231764.6564,1821.536046,2739.964319,0.999788101,6000088.998,3487329.893,0.427837259,0,0.011518089,0,0.000721289,0.000360645,0.557105827,0,0.002456892,0.439355348,0.439355348,0.439355348,0.440437282,0.440437282,0.440437282,0.439355348,0.439355348,0.439355348,0.440437282,0.440437282,0.440437282,0.557105827,0.557105827,0.557105827,0.557105827,0.557105827,0.557105827
puma_4805303,TX,124982,49833,6324886.18,2799773.13,207719.21,1686.101983,2955.223608,0.999885152,6696064.946,6369023.135,0.455027731,0.000241138,0.010960826,0,0.000986474,0.000328825,0.529232523,0.000876866,0.002345617,0.466229695,0.466229695,0.466229695,0.46842186,0.46842186,0.46842186,0.466229695,0.466229695,0.466229695,0.46842186,0.46842186,0.46842186,0.529232523,0.529232523,0.529232523,0.529232523,0.529232523,0.529232523
puma_4805304,TX,120905,46892,5555145.49,1251938.326,162314.8887,1915.836318,2715.544436,0.999806211,5881151.681,2847953.671,0.365953928,0.001446912,0.014515055,0,0.003054592,0,0.611354815,0,0.003674697,0.381915895,0.381915895,0.381915895,0.384970488,0.384970488,0.384970488,0.381915895,0.381915895,0.381915895,0.384970488,0.384970488,0.384970488,0.611354815,0.611354815,0.611354815,0.611354815,0.611354815,0.611354815
puma_4805305,TX,106096,45625,7966486.7,1140123.36,151749.5,1810.511574,2755.629034,0.999794735,8434003.525,2593593.023,0.458467422,0.000536356,0.046732895,0,0.001469148,0.000746234,0.490625437,0.000979432,0.000443076,0.505736673,0.505736673,0.505736673,0.508931486,0.508931486,0.508931486,0.505736673,0.505736673,0.505736673,0.508931486,0.508931486,0.508931486,0.490625437,0.490625437,0.490625437,0.490625437,0.490625437,0.490625437
puma_4805306,TX,133459,67419,8600076.59,4765902.53,186830.4323,1567.030818,3106.015218,0.999944232,9104775.92,10841643.97,0.457101478,0,0.008240112,0,0.0002497,0,0.530313624,0.001032095,0.003062991,0.46534159,0.46534159,0.46534159,0.466623385,0.466623385,0.466623385,0.46534159,0.46534159,0.46534159,0.466623385,0.466623385,0.466623385,0.530313624,0.530313624,0.530313624,0.530313624,0.530313624,0.530313624
puma_4805307,TX,109837,54629,6901904.5,1470240.86,117165.694,1918,2710,0.9998026,7306945.844,3344556.011,0.512973135,0,0.008329172,0,0.000159792,0.000459403,0.476959952,0.000179766,0.00093878,0.521302307,0.521302307,0.521302307,0.522101268,0.522101268,0.522101268,0.521302307,0.521302307,0.521302307,0.522101268,0.522101268,0.522101268,0.476959952,0.476959952,0.476959952,0.476959952,0.476959952,0.476959952
puma_4805308,TX,112897,47217,7977037.59,1391575.97,751687.0864,1840.505868,2752.353109,0.999789943,8445173.599,3165606.332,0.587681095,0.001888721,0.026175451,0,0.001910941,0.000333304,0.381188339,0.000288863,0.000533286,0.615745267,0.615745267,0.615745267,0.618278375,0.618278375,0.618278375,0.615745267,0.615745267,0.615745267,0.618278375,0.618278375,0.618278375,0.381188339,0.381188339,0.381188339,0.381188339,0.381188339,0.381188339
puma_4805309,TX,105571,42304,7186331.66,1005490.62,106235.9309,1904.305065,2628.683701,0.999722175,7608064.739,2287325.695,0.172109803,0.001410514,0.143248522,0,0.007595074,0.000298378,0.667607009,0.005642055,0.002088645,0.316768838,0.316768838,0.316768838,0.330304345,0.330304345,0.330304345,0.316768838,0.316768838,0.316768838,0.330304345,0.330304345,0.330304345,0.667607009,0.667607009,0.667607009,0.667607009,0.667607009,0.667607009
puma_4805400,TX,157107,59417,9149014.13,1663485.209,234311.8722,1747.477153,2789.196185,0.999824627,9685928.105,3784155.105,0.218543168,0.000403351,0.087398933,0,0.007076985,0,0.684340795,0.00119172,0.001045047,0.306345452,0.306345452,0.306345452,0.314614158,0.314614158,0.314614158,0.306345452,0.306345452,0.306345452,0.314614158,0.314614158,0.314614158,0.684340795,0.684340795,0.684340795,0.684340795,0.684340795,0.684340795
puma_4805500,TX,138194,61030,9062212.5,1466179.812,413145.1915,1467.726457,3043.908824,0.999937021,9594032.482,3335317.795,0.182551883,0.001982281,0.135017598,0,0.016910069,6.07E-05,0.654172903,0.0066548,0.002649784,0.319551762,0.319551762,0.319551762,0.343177313,0.343177313,0.343177313,0.319551762,0.319551762,0.319551762,0.343177313,0.343177313,0.343177313,0.654172903,0.654172903,0.654172903,0.654172903,0.654172903,0.654172903
