"puma","state","hh_total","moe_total","hh_utilgas","moe_utilgas","hh_othergas","moe_othergas","hh_elec","moe_elec","hh_fok","moe_fok","hh_coal","moe_coal","hh_wood","moe_wood","hh_solar","moe_solar","hh_other","moe_other","hh_none","moe_none"
"puma_1703418","IL","40135","731","35422","726","344","112","4075","434","0","27","0","27","55","64","0","27","68","54","171","86"
"puma_1703419","IL","47637","779","35369","806","598","200","10855","713","38","32","0","27","51","78","15","25","498","158","213","93"
"puma_1703420","IL","71306","702","60125","946","655","172","9495","766","172","108","9","15","31","46","11","18","338","115","470","100"
"puma_1703421","IL","65313","769","53883","939","623","130","9515","597","75","42","9","14","0","27","69","47","447","124","692","133"
"puma_1703422","IL","47575","696","40775","700","592","156","5434","521","31","30","27","23","17","25","15","24","243","98","441","143"
"puma_1703501","IL","84617","933","58948","1120","1518","286","19654","965","223","86","23","28","0","27","41","46","1711","246","2499","321"
"puma_1703502","IL","85875","737","59733","966","1686","255","20294","801","200","88","50","41","29","28","0","27","2028","321","1855","291"
"puma_1703503","IL","58154","722","49665","768","962","185","6016","486","108","64","0","27","17","26","17","29","588","147","781","159"
"puma_1703504","IL","50990","450","45074","682","749","170","4110","345","75","57","0","27","10","12","19","21","329","111","624","140"
"puma_1703520","IL","48338","598","44569","647","599","156","2432","315","46","35","19","21","59","62","5","7","308","114","301","111"
"puma_1703521","IL","59696","761","53197","807","846","180","4638","449","52","34","9","13","0","27","4","7","562","178","388","112"
"puma_1703522","IL","51001","548","45549","614","590","132","4127","323","8","12","15","24","10","15","0","27","401","124","301","92"
"puma_1703523","IL","58818","699","53302","737","660","146","4266","420","43","43","0","27","14","15","10","15","151","76","372","117"
"puma_1703524","IL","78898","776","64031","870","1029","173","12989","657","44","35","7","11","25","31","16","18","146","83","611","130"
"puma_1703525","IL","92374","1240","42153","1713","1082","322","45725","1750","175","102","15","23","11","17","22","34","932","237","2259","479"
"puma_1703526","IL","52860","715","48317","816","561","123","3488","364","42","46","0","27","94","97","9","15","129","92","220","77"
"puma_1703527","IL","45415","534","42040","632","496","159","2628","305","30","27","0","27","0","27","13","22","21","24","187","74"
"puma_1703528","IL","46968","757","41866","786","252","84","3814","338","73","47","27","28","0","27","22","27","130","75","784","162"
"puma_1703529","IL","85173","1029","64681","1161","1162","199","14752","799","211","77","63","54","29","32","5","11","1057","208","3213","394"
"puma_1703530","IL","44685","538","41615","600","310","83","2370","363","8","13","8","13","14","22","0","27","98","51","262","90"
"puma_1703531","IL","49966","723","44194","754","510","127","4532","532","30","18","0","27","0","27","0","27","204","91","496","161"
"puma_1703532","IL","46882","591","43197","722","538","120","2793","365","26","24","14","24","32","51","17","29","44","36","221","82"
"puma_1703601","IL","47939","553","40709","737","2178","267","4575","521","32","35","19","31","230","88","0","27","96","54","100","63"
"puma_1703602","IL","64495","602","58337","684","356","113","5563","450","35","42","0","27","60","32","0","27","53","54","91","52"
"puma_1703700","IL","60397","498","51537","776","2823","349","5707","605","27","24","0","27","69","37","0","27","111","65","123","109"
"puma_1800101","IN","40725","667","36780","748","398","130","3104","318","30","26","11","18","69","63","0","28","68","41","265","95"
"puma_1800102","IN","49816","731","44198","809","437","121","4541","455","102","47","0","28","183","95","0","28","99","61","256","89"
"puma_1800103","IN","45733","608","39989","730","451","139","4983","410","86","63","0","28","108","66","0","28","7","11","109","68"
"puma_1800104","IN","50457","627","43921","761","1721","251","4347","446","70","68","0","28","174","74","13","21","90","74","121","58"
"puma_1800200","IN","64517","513","57442","767","1070","175","5363","537","68","54","0","28","163","68","0","28","226","104","185","110"
"puma_1800300","IN","43039","549","35274","648","2494","291","4486","460","145","100","7","12","332","97","18","35","84","47","199","94"
"puma_1800401","IN","40286","730","34155","713","418","126","5416","349","63","35","0","28","71","36","7","11","53","27","103","47"
"puma_1800402","IN","61586","626","50563","790","1863","235","8091","500","130","59","5","9","491","103","12","18","132","55","299","126"
"puma_1800500","IN","71718","705","57870","964","2051","273","9741","642","127","64","117","65","1342","221","0","28","341","158","129","62"
"puma_1800600","IN","61663","588","30941","696","12781","524","11910","618","368","89","823","179","3612","386","33","37","731","167","464","141"
"puma_1800700","IN","39605","606","23166","586","8986","541","5112","468","180","68","18","19","1609","231","0","28","400","129","134","62"
"puma_1800800","IN","48301","540","31944","798","5122","372","8154","556","222","101","123","57","1797","260","27","22","724","196","188","99"
"puma_1800900","IN","51853","516","24895","767","7408","449","14597","754","971","180","675","149","2028","327","35","35","853","210","391","110"
"puma_1801001","IN","54916","714","41523","779","556","144","12431","680","34","28","0","28","125","58","10","16","85","50","152","67"
"puma_1801002","IN","50436","795","36244","765","646","188","13082","681","96","56","0","28","129","54","0","28","113","76","126","54"
"puma_1801003","IN","39713","490","26635","613","3527","292","7914","476","342","121","214","91","538","151","42","41","297","115","204","65"
"puma_1801100","IN","48728","505","25625","554","10424","442","9753","504","709","127","9","14","1754","216","0","28","276","95","178","75"
"puma_1801200","IN","70526","773","40664","743","4801","385","23954","826","126","62","22","23","570","191","11","18","178","100","200","74"
"puma_1801300","IN","55765","632","37808","764","4304","392","11833","649","242","87","26","24","950","193","0","28","354","115","248","107"
"puma_1801400","IN","52845","672","29866","774","5030","386","15505","688","372","113","17","19","1439","202","18","21","349","124","249","83"
"puma_1801500","IN","41942","471","19556","554","5925","361","12890","536","785","160","66","42","2147","231","0","28","398","99","175","73"
"puma_1801600","IN","41239","516","15018","480","8368","471","14153","597","745","155","11","13","2435","260","31","35","266","118","212","74"
"puma_1801700","IN","41994","711","20324","663","1686","241","18575","599","482","161","11","16","551","160","26","33","169","112","170","77"
"puma_1801801","IN","49146","704","25951","970","3554","341","17742","929","615","199","11","18","575","200","70","67","335","173","293","138"
"puma_1801802","IN","51715","592","32151","686","427","139","18938","690","17","20","0","28","16","25","0","28","123","73","43","44"
"puma_1801803","IN","44413","579","25966","896","1039","269","16532","853","249","175","0","28","402","247","16","28","110","103","99","80"
"puma_1801900","IN","51003","638","33799","641","2543","274","13514","572","270","93","0","28","643","155","8","13","177","91","49","29"
"puma_1802000","IN","46026","617","28545","769","2367","314","13590","734","430","133","19","28","692","182","0","28","259","116","124","53"
"puma_1802100","IN","45766","572","16140","686","8912","522","16931","806","790","166","0","28","2545","316","2","5","221","107","225","85"
"puma_1802200","IN","59015","601","30903","1131","3532","382","23345","990","382","143","0","28","404","108","0","28","315","139","134","85"
"puma_1802301","IN","42855","815","20985","710","407","117","21175","875","72","53","15","17","0","28","0","28","46","42","155","88"
"puma_1802302","IN","48863","812","33264","817","412","119","14774","642","56","34","0","28","140","102","31","39","61","47","125","70"
"puma_1802303","IN","50218","1061","29770","984","408","156","19639","939","14","23","0","28","175","134","0","28","154","136","58","41"
"puma_1802304","IN","52156","1075","29769","845","392","125","21557","896","136","110","0","28","54","46","8","13","43","33","197","110"
"puma_1802305","IN","62400","1018","42388","1016","609","174","18346","698","166","87","0","28","82","46","21","17","415","134","373","95"
"puma_1802306","IN","61941","1166","38135","1096","396","110","22774","908","101","62","10","11","7","13","0","28","201","91","317","134"
"puma_1802307","IN","53925","998","28572","933","375","156","24575","1061","19","20","20","32","212","106","0","28","35","25","117","65"
"puma_1802400","IN","56628","610","36685","942","2138","286","17091","907","83","59","0","28","357","148","0","28","70","45","204","108"
"puma_1802500","IN","46563","437","25355","929","4813","402","14656","799","734","168","10","15","583","148","9","14","291","138","112","68"
"puma_1802600","IN","45718","680","22061","702","6330","371","12898","591","1784","226","74","40","2048","251","42","56","257","80","224","84"
"puma_1802700","IN","63650","652","23236","688","10828","547","22735","795","473","145","570","158","5205","404","68","60","319","129","216","84"
"puma_1802800","IN","55624","725","25350","778","3312","337","25477","995","181","90","4","6","1009","233","81","64","164","81","46","36"
"puma_1802900","IN","48205","570","21092","597","4082","355","21257","666","288","123","24","31","1321","256","0","28","34","30","107","59"
"puma_1803000","IN","42748","530","10061","548","5262","407","24508","627","542","169","7","12","1837","246","0","28","336","105","195","115"
"puma_1803100","IN","45453","544","13153","540","7249","428","19811","704","1272","241","132","86","3122","350","0","28","487","122","227","81"
"puma_1803200","IN","48009","499","25086","775","2744","309","19129","761","146","67","2","4","686","148","22","28","88","46","106","64"
"puma_1803300","IN","75607","838","47366","1062","945","191","26421","1091","64","47","23","37","482","127","12","18","137","83","157","95"
"puma_1803400","IN","56637","662","25332","664","8786","478","19326","723","288","110","0","28","2388","287","92","76","205","99","220","100"
"puma_1803500","IN","54541","743","18499","650","7900","472","24248","838","875","194","24","20","2658","266","9","13","210","87","118","60"
"puma_1803600","IN","44191","587","22431","673","2505","266","18001","647","238","102","0","28","743","154","0","28","131","89","142","75"
"puma_1900100","IA","48722","556","25927","637","7433","355","13848","521","525","127","0","23","318","74","35","26","366","86","270","75"
"puma_1900200","IA","49684","511","29426","684","10405","328","8276","537","324","62","2","4","672","120","23","18","231","63","325","78"
"puma_1900400","IA","48579","497","22431","515","15197","401","6922","372","890","137","47","50","2481","227","46","29","383","92","182","66"
